,laptops,prices,ratings,votes
987,"MSI Thin 15.6"" FHD 144Hz IPS Gaming Laptop, Intel Core i5-13420H, RTX 3050, 32GB DDR4 512GB SSD, Enhanced & Backlit Keyboard, Wi-Fi 6E, Lightweight, Long Battery Life, Windows 11",$949.99,0.0,0
988,"Open Box - Razer Blade 16"" Copilot+ PC Laptop - Black (AMD Ryzen AI 9 365/32GB RAM/1TB SSD/ RTX 5070 Ti/Windows 11)",$3320.39,0.0,0
989,"Refurbished (Fair) - Lenovo Slim 7i 14"" Touchscreen Copilot+ PC Laptop (Intel Core Ultra 7 258V/32GB RAM/1TB SSD)",$964.99,0.0,0
990,"ASUS ROG Strix SCAR 18"" Gaming Laptop - Off Black (Intel Core Ultra 9 275HX/32GB RAM/2TB SSD/RTX 5090)",$6499.4,3.9,49
991,Open Box - Acer Aspire 15.6” laptop (Intel I7-13620H/32Gb RAM/1.0Tb SSD/Win11) w/ 1 Year Warranty,$949,0.0,0
992,"HP 17.3"" HD+ Laptop, Intel Core i3-N305, 1.16TB Storage(1TB SSD+160GB Docking Station Set), 32GB RAM, Intel UHD Graphics, Numeric Keypad, Wi-Fi 6, Win 11 Pro, Natural Silver",$899,0.0,0
993,"HP 15.6"" HD Laptop, Intel Core i3-N305, 32GB DDR4 RAM, 128GB UFS, IPS Anti-Glare Display, Windows 11 Home in S Mode, Wi-Fi 6, HDMI 1.4, Full Numeric Keyboard, Natural Silver",$599.99,0.0,0
994,"Open Box - LG Gram 16"" Laptop - Black (Intel EVO i7-1360P/1TB SSD/32GB RAM/Windows 11 Home)",$1429.99,0.0,0
995,"Refurbished (Excellent) - Dell Latitude 7420 14"" FHD Laptop - (Intel Core i7-1185G7 / 32GB RAM / 1TB SSD / Windows 11 Pro) - Certified Refurbished",$649,5.0,1
996,"Refurbished (Good) - Dell Latitude 7000 7490 Laptop (2018) | 14"" HD | Core i7 - 256GB SSD - 32GB RAM | 4 Cores @ 4.2 GHz",$319,0.0,0
997,"Refurbished (Good) Dell Precision 3551 Workstation Laptop | 15.6"" 1920x1080 FHD | Core i7 - 10750H - 1TB SSD Hard Drive - 32GB RAM - Nvidia Quadro P620 2GB | 8 cores @ 5.1",$850.97,0.0,0
998,"Refurbished (Good) - HP EliteBook X360 1030 G7 - 13.3"" 2 in 1 Touchscreen Laptop - Core i7-10610U - 32GB- 512GB SSD - Win 11 Pro - Biling keyboard",$599.99,0.0,0
999,"Refurbished(Excellent) MSI Creator Z16 HX Studio 16"" QHD+ 120Hz Touchscreen Laptop, Intel Core i7-13700HX, 32GB DDR5 RAM, 2TB PCIe NVMe SSD, NVIDIA GeForce RTX 4050, Windows 11 Pro",$1899.99,0.0,0
1000,"Dell Inspiron 15.6"" FHD Touchscreen Laptop, Intel Core i7-1355U,3TB Storage(2TB SSD+1TB Docking Station Set), 32GB RAM, Intel UHD Graphics, Numeric Keypad, Win 11 Pro, Black",$1479,0.0,0
1001,"Refurbished(Excellent) MSI Raider GE76 17.3"" FHD 360Hz Gaming Laptop, Intel Core i7-12700H, 32GB DDR5 RAM, 2TB SSD, NVIDIA GeForce RTX 3070 Ti, Wi-Fi 6E, Windows 11 Home",$1849.99,0.0,0
1002,"Refurbished (Excellent) MSI Thin GF63 15.6"" FHD 144Hz Gaming Laptop, Intel Core i7-12650H, 32GB DDR4 RAM, 2TB SSD, NVIDIA GeForce RTX 3050, Wi-Fi 6, Windows 11 Home, Black",$1059.99,0.0,0
1003,"Microsoft Surface Laptop 7 13.8"" Touchscreen Copilot+ PC Notebook",$2914.99,0.0,0
1004,"Dell Precision 5540 15.6"" Workstation Laptop, i7-9750H, 32GB RAM, 512GB, Nvidia Quadro T2000 (Refurbished Excellent)",$669.68,0.0,0
1005,"Open Box - HP 14"" EliteBook 845 G8 FHD Business Laptop, AMD Ryzen 5 Pro 5650U, 1TB PCIe SSD, 32GB DDR4 RAM, Backlit Keyboard, Windows 10 Pro, Silver",$729,0.0,0
1006,"Lenovo Thinkpad E16, Intel Core Ultra 7-155U, Display 16"" IPS, 32GB DDR5 RAM, 1TB SSD Nvme, Win 11 Pro, 3 Year Warranty",$1888.33,0.0,0
1007,"Refurbished (Excellent) HP EliteBook 840 G5, 14"" FHD Intel UHD Graphics 620,i7-8650U, 32GB, 512GB SSD, PCIe, 2 Years Warranty, 100440-20259",$519,5.0,3
1008,"Open Box Dell Plus 16-in Large Touchscreen, Gaming on Intel Ultra 9 288V w/ Arc Graphics, 32GB RAM, 4TB SSD, Finger/Face Unlock, High-end Copilot+ (48 TOPS NPU for AI), Ice Blue",$1899.99,0.0,0
1009,ASUS ROG Strix G16 (2025) Gaming Laptop (16” Nebula Display / NVIDIA GeForce RTX 5070 Ti GPU/ AMD Ryzen 9 8940HX / 32GB / 1TB / Wi-Fi 6E / Long Battery Life /G614PR-DB96-CA),$3299.4,0.0,0
1010,"Acer Aspire Go 15 15.3"" WUXGA IPS Laptop, Intel Core 5 1334U, 32GB DDR5 RAM, 2TB PCIe NVMe SSD, Intel UHD Graphics, Wi-Fi 6, Windows 11 Home, Steel Gray",$899.99,0.0,0
1011,"Refurbished (Excellent) - HP EliteBook 840 G5 14"" Laptop - (Intel Core i7-7600U/32GB RAM/1TB SSD/Windows 11 Pro) - Certified Refurbished",$599,0.0,0
1012,"MSI THIN A15 15.6"" 144Hz FHD Gaming Laptop, AMD Ryzen 5 7535HS, 32GB DDR5 512GB SSD, NVIDIA GeForce RTX 4050, Wi-Fi 6E, Win 11 Home, Anti-glare, HDMI, Backlit Keyboard, Black",$1089.99,0.0,0
1013,"Lenovo ThinkPad E16 Business Laptop 16.0"" WUXGA Display (AMD Ryzen 7 7735U, 32GB DDR5, 512GB PCIe SSD, AMD Radeon 660M, Backlit KB, Fingerprint, Thunderbolt 4, Win 11 Pro)",$1199.99,0.0,0
1014,"BRAND NEW Lenovo Thinkpad T16, 13th Generation, Core i7-1370P vPro Processor, 1.9GHz, 32GB RAM, 512GB SSD, 16’’ IPS 60Hz display, Win 11 Pro, 2 year warranty.",$1439.99,0.0,0
1015,"Brand New | Lenovo ThinkPad E16 Gen1, 21JN0073US -40GB, 16inch, Intel Core i7-1355U, 40GB RAM, 1.5TB Nvme SSD, Win 11 Pro",$1968.22,0.0,0
1016,"HP ZBook 15 G3 Core i7-6700HQ, 32GB, 500GB NVMe, 15.6″FHD, WIN 10 PRO - Refurbished (Excellent)",$468.99,0.0,0
1017,"HP 17 inch Personal Laptop 2024, Intel 10-Core 7 150U, 17.3"" HD+ IPS Touchscreen, Intel Graphics, 32GB DDR4 1TB SSD, Backlit Keyboard, WiFi 6, Type-C, HDMI, Win11 Home",$1514.91,1.0,1
1018,"HP 15.6"" Full HD 1920 x 1080 IPS Touchscreen Laptop, Intel Core i7-1255U, 32GB RAM, 2TB SSD, Windows 11 Home S Mode, Natural Silver, Intel Iris Xe Graphics, One Year Warranty",$1169.99,0.0,0
1019,"Lenovo ThinkPad E14 Gen 6 14"" WUXGA IPS Touch Laptop AMD Ryzen 7 7735U 32GB DDR5 1TB SSD Radeon 680M Backlit Keyboard Fingerprint Wi-Fi 6 Windows 11, Black – Open Box",$1129.99,0.0,0
1020,"Refurbished (Excellent) - Lenovo Slim 7i 14"" Touchscreen Copilot+ PC Laptop (Intel Core Ultra 7 258V/32GB RAM/1TB SSD)",$1139.99,0.0,0
1021,"Refurbished(Excellent) HP 250 G9 15.6"" Business and Student Laptop, Intel Celeron N4500, 32GB RAM 2TB SSD, HD Anti-Glare Display, Lightweight Laptop, Windows 11 Home, RJ-45, HDMI",$539.99,0.0,0
1022,"Refurbished (Fair) - Microsoft Surface Pro X / 13"" (Microsoft SQ1 / 8 GB RAM / 256 GB SSD / Windows 11 Pro) W/Keyboard",$449.99,0.0,0
1023,"Open Box - LG Gram Pro 17"" Laptop - Black (Intel Core Ultra9 285H/32GB RAM/1TB SSD/GeForce RTX 5050/Windows 11)",$3060.39,0.0,0
1024,"HP 17 inch Personal Laptop 2024, Intel 10-Core 7 150U, 17.3"" HD+ IPS Touchscreen, Intel Graphics, 32GB DDR4 1TB SSD, Backlit Keyboard, WiFi 6, Type-C, HDMI, Win11 Pro",$1583.77,0.0,0
1025,Samco M30 Triple-Screen Workstation Laptop Silver Intel Core i7-1260P 32GB RAM 1TB SSD (16+10.5+10.5in) Windows 11 Pro,$1399,0.0,0
1026,"Brand New - Lenovo ThinkPad Legion 9 -16IRX9 -16"" Gaming Laptop -(Intel i9-14900HX / 2x1TB SSD / 32GB / GeForce RTX 4090 (16GB) / Windows 11)",$3999.98,0.0,0
1027,"Refurbished (Fair) - Lenovo ThinkPad T490 Intel Core i5-8365U, 32GB RAM, 1TB SSD, 14"" (1920x1080) WiFi+BT, Backlit keyboard",$379.99,0.0,0
1028,"Open Box - HP 15.6"" HD Touchscreen Laptop, Intel i3-1215U, 1TB PCIe SSD, 32GB DDR4 RAM, Intel UHD Graphics, 720p Camera, WiFi, Win11, Natural Silver",$649,0.0,0
1029,"Refurbished (Excellent) HP ZBook Firefly 14 G7, 14"" Laptop, Intel Core i7-10th Gen. 1.61GHz, 32GB RAM, 512GB NVMe, NVDIA Quadro P520 4GB, HDMI, Windows 11 Pro.",$629.99,0.0,0
1030,"Dell Precision 5000 5690 16"" Mobile Workstation - Full HD Plus",$3649.99,1.0,1
1031,"Dell 15 15.6"" FHD Business Laptop-Silver( Intel Core i7-1355U/2TB SSD/32GB RAM/Intel UHD Graphics/Win 11 Pro)",$1399,0.0,0
1032,"Open Box HP EliteBook 650 G9 15.6"" Laptop (Intel Core i7 vPro 1265U/32GB RAM/512GB SSD/Intel iris Xe Graphics) Windows 11 Pro",$999,0.0,0
1033,"MSI Prestige 13 AI+ 13.3"" Business Laptop - Ink Black (Intel Core Ultra 9 - 288V/32GB RAM/2TB SSD/Windows 11 Home)",$2300.39,0.0,0
1034,"Refurbished Good Lenovo ThinkPad P1 Gen 4 | 16"" WQUXGA Workstation (Intel Core i9 vPro 11950H/32GB RAM/2TB SSD/NVIDIA RTX 3080 16GB)",$1699,0.0,0
1035,"Open Box Lenovo Yoga Pro 7 14ASP9 AMD Ryzen AI 9 365 w/Radeon 880M 10-Cores 32GB LPDDR5x RAM 1TB SSD 14.5"" OLED 2.8K 90Hz - Windows 11 - 83HN",$1590,0.0,0
1036,"Refurbished (Excellent) - Lenovo ThinkPad X1 Yoga G6 14"" Touchscreen 2-IN-1 Laptop, Intel Core i7-11th Gen. 3.0GHz, 32GB RAM, 512GB NVMe, HDMI, Windows 10 Pro.",$749.99,0.0,0
1037,"Open Box - Alienware Aurora Ac16251 16"" Gaming Laptop INTEL CORE ULTRA 9 275HX 1TB SSD, 32GB RAM, NVIDIA® GeForce® RTX™ 5060 Laptop, Windows 11 Home",$1948.99,0.0,0
1038,"HP EliteBook X Flip G1i 14"" Touchscreen Laptop - Atmospheric Blue (Intel Core Ultra 7/32GB RAM/512GB SSD)",$2674.39,4.0,3
1039,"Refurbished (Excellent), Lenovo ThinkPad P52, 15.6"" 1080p FHD, Fast Intel i7-8850H, 32GB RAM, Autodesk™ Certified Nvidia Quadro P1000 GPU, Highspeed 256GB SSD, Webcam/Mic",$669.99,0.0,0
1040,"Lenovo Canada ThinkPad X1 Carbon Gen 11 14"" Laptop-Deep Black, Paint(Intel Core i7 1365U/512GB SSD/32GB RAM)-(21HM000SCA)",$3514.87,0.0,0
1041,"Open Box - HP 15.6"" FHD Touchscreen Laptop, Intel i7-1255U Processor, 1TB SSD, 32GB RAM, Intel Iris Xe Graphics, Numeric Keyboard, HD Webcam, HDMI, Windows 11, Natural Silver",$1099,0.0,0
1042,"Refurbished (Excellent) Dell Latitude 5410, 14"" FHD Intel UHD Graphics,i7-10610U, 32GB, 512GB, PCIe, 2 Years Warranty, 100604-20683",$533,0.0,0
1043,"HP EliteBook X G1a 14"" Touchscreen Laptop - Glacier Silver (Ryzen AI 7 Pro/32GB RAM/1TB SSD/Win 11)",$2407.39,0.0,0
1044,"Refurbished (Excellent) - HP ZBook Firefly 14 G7 14"" FHD Mobile Workstation Laptop - (Intel Core i7-10610U/32GB RAM/512GB NVMe SSD/Windows 11 Pro) - Certified Refurbished",$629.99,0.0,0
1045,"HP 15.6"" Full HD Touchscreen Laptop, Intel Core i7-1255U Processor, 2TB SSD, 32GB RAM, Intel Iris Xe Graphics, Numeric Keyboard, Windows 11, Silver, 32GB Hotface USB Card",$1499,0.0,0
1046,"Refurbished (Excellent) Lenovo ThinkPad P14s Gen 1 Intel Workstation Laptop Touch | 14"" 1920x1080 FHD | Core i7 - 10610U -512 SSD Hard Drive - 32GB RAM - Nvidia Quadro P520",$979.98,0.0,0
1047,"HP 14"" EliteBook 840 G11 WUXGA Laptop, Intel Core Ultra 5 125U, 32GB DDR5 RAM, 512GB SSD, IPS Anti-Glare Display, Windows 11 Pro, Wi-Fi 6E, Thunderbolt 4, Silver",$1319.99,0.0,0
1048,"Lenovo Thinkpad P16s Gen 3 16"" Laptop Workstation, Intel Core Ultra 7-155H, NVIDIA RTX 500, 32GB DDR5 RAM, 2TB SSD Nvme, Windows 11 Pro",$2911.31,0.0,0
1049,"Refurbished Excellent Lenovo ThinkPad P16 Gen 2 (Intel Core i7 13850HX/ 32GB RAM/ 512GB SSD/ 16"" WUXGA/ NVIDIA RTX A1000 6GB) Windows 11 Pro",$1899,0.0,0
1050,"HP 17.3"" FHD IPS Laptop - Silver(Intel i5-1334U/1TB SSD/32GB RAM/ Win 11 Pro)",$1299,0.0,0
1051,"Refurbished (Good) - Lenovo Thinkpad T480 14"" Screen Laptop, Intel Core i5-8th Gen. 1.6GHz, 32GB DDR4 RAM, 512GB NVMe, Windows 11 Pro.",$349.99,1.5,2
1052,"Open Box - Lenovo ThinkPad P16s Gen 2 16"" Business Laptop, Intel Core i7-13th Gen. 2.2GHz, 32GB RAM, 1TB NVMe, RTX A500 4GB DDR6 Graphics, Windows 11 Pro. (21HK003PUS)",$1899,0.0,0
1053,"Auusda T152A 15.6"" Laptop | Intel N95 (4C/4T up to 3.4GHz) | 32GB RAM 1TB SSD | Backlit Keyboard | Fingerprint Unlock | 8000mAh Battery | Dual-Band Wi-Fi | Window 11 Pro | Sliver",$689.99,0.0,0
1054,"Open Box Lenovo ThinkPad P1 Gen 7 Intel Core Ultra 7 vPro 165H 32GB 512GB SSD 16"" WUXGA NVIDIA RTX 1000 Ada 6GB - Warranty till 2029 - 21KW",$2199,0.0,0
1055,"Refurbished Excellent - HP EliteBook 850 G7 15.6"" FHD Laptop - Intel Core i7-10610U, 32GB RAM, 1TB SSD - Backlit Keys, Windows Hello Biometric Security",$983.7,0.0,0
1056,"HP ProBook 460 G11 16"" Laptop, WUXGA IPS Display, Intel Core Ultra 7 155U, 32GB DDR5 2TB SSD Windows 11 Pro, Fingerprint Reader, Wi-Fi 6, Backlight Keyboard, Silver, Lightweight",$1369.99,0.0,0
1057,"HP 17.3"" HD+ Business Laptop, Intel i7-1255U, 2.28TB Storage (2TB SSD+288GB Docking Station Set), 32GB RAM, ‎Intel Iris Xe Graphics, Numeric Keypad, HD Camera, Win 11 Pro, Black",$1849,0.0,0
1058,"Refurbished(Excellent) MSI Raider GE76 17.3"" FHD 360Hz Gaming Laptop, Intel Core i7-12700H, 32GB DDR5 RAM, 1TB SSD, NVIDIA GeForce RTX 3070 Ti, Wi-Fi 6E, Windows 11 Home",$1749.99,0.0,0
1059,"Refurbished (Excellent ) - Dell Latitude 7440 14"" Touch Screen Laptop, Intel Core i7-1365u 1.8GHz, 32GB RAM, 256 NVMe, 1920 x 1200, HDMI, Windows 11 Pro.",$899.99,0.0,0
1060,"HP 17 inch Personal Laptop 2024, Intel 10-Core 7 150U, 17.3"" HD+ IPS Touchscreen, Intel Graphics, 32GB DDR4 2TB SSD, Backlit Keyboard, WiFi 6, Type-C, HDMI, Win11 Home",$1680.17,0.0,0
1061,"Refurbished (Excellent) - HP EliteBook 840 G5 14"" Laptop - (Intel Core i7-7600U/32GB RAM/512GB SSD/Windows 11 Pro) - Certified Refurbished",$639,0.0,0
1062,"Refurbished(Excellent) Acer Aspire Lite 15.6"" FHD IPS Laptop, Ryzen 7 5700U, 32GB DDR4 1TB SSD, Lightweight & Portable, USB-C, Windows 11 with Copilot AI, Wi-Fi 6, Silver",$649.99,0.0,0
1063,"Refurbished (Excellent) MSI Stealth 16 Studio 16"" FHD+ 144Hz Gaming Laptop, Intel Core i9-13900H, 32GB DDR5 RAM, 2TB SSD, NVIDIA GeForce RTX 4060, Wi-Fi 6E, Windows 11 Home",$1599.99,0.0,0
1064,"Refurbished (Excellent) HP ZBook Firefly 14 G7, 14"" Laptop, Intel Core i7-10th Gen. 1.61GHz, 32GB RAM, 1TB NVMe, NVDIA Quadro P520 4GB, HDMI, Windows 11 Pro.",$699.99,0.0,0
1065,"HP 15.6"" Full HD (1920x1080) TouchScreen Laptop, Intel Core i3-N305, 32GB DDR4, 1TB SSD, FHD Anti-Glare Screen, Windows 11 Home, Wi-Fi 6, Long Battery Life, Natural silver",$779.99,0.0,0
1066,"HP 250 G9 15.6"" Business and Student Laptop, Intel Celeron N4500, 32GB RAM, 2TB SSD, HD Anti-Glare Display, Lightweight Office Laptop, Windows Ready, USB-C, RJ-45, HDMI, Black",$735,0.0,0
1067,"Refurbished (Excellent) Dell Precision 5570 Workstation Laptop (2022) | 15.6"" 3840x2400 4k | Core i7 - 12800H - 512GB SSD Hard Drive - 32GB RAM - Nvidia RTX A2000 | 14 cores @",$1179.99,0.0,0
1068,"Refurbished (Excellent) - Dell Latitude 7430 14"" TOUCH FHD Laptop - (Intel Core i7-1265U/ 32GB RAM / SUPER FAST 512GB SSD / Windows 11 Pro) - Certified Refurbished",$640,0.0,0
1069,"Refurbished (Fair) - ASUS Vivobook S16 16"" AI Laptop - Matte Grey (AMD Ryzen 7 260/32GB RAM/1TB SSD/Windows 11 Home)",$729.97,0.0,0
1070,"Dell 15 15.6"" FHD Business Laptop-Silver( Intel Core i7-1355U/2TB SSD/32GB RAM/Intel UHD Graphics/Win 11)",$1379,0.0,0
1071,"Open Box - acer Aspire 3 Laptop, 15.6"" FHD IPS Display, AMD Ryzen 5 7430U, 1TB SSD, 32GB RAM, AMD Radeon Graphics, Backlit Keyboard, Webcam, Wi-Fi 6, Win 11 Pro, Silver",$749,0.0,0
1072,"Open Box - ASUS ExpertBook B9 14"" Business Laptop -Star Black(Intel Core i7 1355U/2TB SSD/32GB RAM)",$2123.99,0.0,0
1073,"HP EliteBook 860 G10 Business Laptop, Intel 12-Core i7-1360P, 16"" WUXGA IPS Touchscreen, 32GB DDR5 1TB SSD, Backlit Keyboard, Fingerprint, TB4, WiFi 6E, HDMI 2.1, Win11 Pro",$2452.51,0.0,0
1074,"Dell Db14250 14"" Laptop with Intel® Core™ Ultra 7-258V Processor, 1TB SSD, 32 GB RAM, Intel® Arc™ Graphics, Windows 11 Pro - Ice Blue",$1899.99,0.0,0
1075,"ASUS ExpertBook P5; Copilot+ PC, (14” Business Laptop/ Intel Core Ultra 7 Processor / 32GB RAM/ 1 TB SSD / WiFi 6E / P5405CSA-DH71-CA)",$1700.39,0.0,0
1076,"HP 15.6"" FHD IPS Business Laptop - Black(Intel 7 150U/1TB PCIe SSD/32GB RAM/Win 11 Pro)",$1499,0.0,0
1077,"Refurbished (Excellent)- Dell Latitude 7420 14""Touchscreen Business Laptop 1920 x 1080, Intel Core i7-1185G7 3.0 GHz, 32GB 512GB, Intel Iris Xe, Thunderbolt 4, Windows 11 Pro, Grey",$674.99,0.0,0
1078,"HP 17 inch Personal Laptop 2024, Intel 10-Core 7 150U, 17.3"" HD+ IPS Touchscreen, Intel Graphics, 32GB DDR4 1TB SSD, Backlit Keyboard, WiFi 6, Type-C, HDMI, Win10 Pro",$1583.77,0.0,0
1079,"HP 15.6"" FHD Touchscreen Laptop, Intel i7-1255U, 1.28TB Storage(1TB SSD +288GB Docking Station Set), 32GB DDR4 RAM, Intel Iris Xe Graphics, HD Camera, Win 11 Pro, Silver",$1299,0.0,0
1080,"Dell XPS 13 Plus 13.4"" Touchscreen Laptop - Graphite (Intel EVO Core i7-1360P/1TB SSD/32GB RAM/Win 11)",$1700.3700000000001,2.25,4
1081,Open Box - Gateway 15.6” Notebook (AMD Ryzen 7-5825U/32GB RAM/1.0Tb SSD/Windows 11 Home) w/ 1 Year Warranty,$659,0.0,0
1082,"HP EliteBook 8 G1i 14"" Laptop - Glacier Silver (Intel Core Ultra 7 255U/32 GB RAM/512 GB SSD/Windows 11 Pro) - (BE8T1UT#ABA)",$1699,0.0,0
1083,"Refurbished (Excellent) Dell Precision 7740 Workstation Laptop | 17.3"" 1920x1080 FHD | Core i7 - 9850H - 1TB SSD Hard Drive - 32GB RAM - Nvidia Quadro RTX 4000 | 6 cores @ 4.6",$1249.99,0.0,0
1084,"Refurbished (Good) - DELL Latitude E7480 14""HD Laptop (1366x768) - Intel Core i5-6300U, 32GB RAM, 1TB SSD, WEBCAM, WiFi, BT 4.2, BACKLIT Keyboard, TB3.0",$575,0.0,0
1085,"Refurbished (Excellent) - HP Omen 16"" Laptop - Shadow Black (AMD Ryzen 9 8945HX/32GB RAM/1TB SSD/Windows 11)",$1539.99,0.0,0
1086,"MSI Prestige Laptop, 14"" 1920 x 1080 Pixels Screen, 12th Gen Intel i7-1280P 14 Cores, 32GB LPDDR4+ 1TB SSD, Win11 Pro, Wi-Fi 6E, Thunderbolt 4, Backlit KB, FP Reader",$1427.99,0.0,0
1087,"Refurbished (Good) - Dell Precision 5530 - 15"" Touchscreen Laptop - Core i7-8850H - 32GB RAM - 512GB SSD - Windows 11 PRO",$499.99,0.0,0
1088,"HP 17.3"" HD+ Business Laptop, Intel i7-1255U, 2.28TB Storage (2TB SSD+288GB Docking Station Set), 32GB RAM, ‎Intel Iris Xe Graphics, Numeric Keypad, HD Camera, Win 11, Black",$1849,0.0,0
1089,"Refurbished (Fair) - Lenovo ThinkPad T490 Intel Core i5-8365U, 32GB RAM, 512GB SSD, 14"" (1920x1080) WiFi+BT, Backlit keyboard",$339.99,5.0,1
1090,"Open Box - HP ProBook 445 G10 14"" Notebook(AMD Ryzen 5 7530U/32GB RAM/1TB SSD/AMD Radeon Graphics/Windows 11 Pro)",$849,0.0,0
1091,"ASUS Vivobook 14 14"" FHD Laptop, Intel I5-1334U, 1.12TB Storage (1TB SSD+128GB Docking Station Set), 40GB RAM,Intel UHD Graphics,Bluetooth, Windows 11 Home, Quiet Blue",$1179,0.0,0
1092,"Acer Nitro V 15 Gaming Laptop with Intel Core i5-13420H, GeForce RTX 4050, 32GB RAM, 2TB SSD, FHD IPS Display, Wi-Fi 6, Backlit Keyboard, Windows 11 Home",$1299.99,0.0,0
1093,"Refurbished (Excellent) - Dell Inspiron 14"" Laptop - Ice Blue (Intel Core Ultra 9 185H/32GB RAM/1TB SSD/Windows 11 Home)",$1029.97,0.0,0
1094,"Open Box - ASUS Zenbook Duo 14"" OLED Touchscreen Laptop (Intel EVO Ultra 9 - 185H /32GB RAM/1TB SSD)",$2300.39,2.0,1
1095,"Open Box - Dell Inspiron 15.6"" Anti-Glare FHD Touchscreen Laptop, AMD Ryzen 7 7730U, 1TB Storage, 32GB DDR4 RAM, AMD Radeon Graphics, Number Pad, Webcam, Win 11 Pro, Black",$899,0.0,0
1096,"Refurbished (Excellent) MSI Pulse 17 17.3"" FHD 144Hz Gaming Laptop, Intel Core i9-13900H, 32GB DDR5 RAM, 2TB SSD, NVIDIA GeForce RTX 4070, Wi-Fi 6, Windows 11 Home",$1799.99,0.0,0
1097,"Dell 15 15.6"" FHD Business Laptop-Silver( Intel Core i7-1355U/1TB SSD/32GB RAM/Intel UHD Graphics/Win 11)",$1249,0.0,0
1098,"Dell Pro Max Mc16250 16"" Laptop with Intel® Core™ Ultra 7-255H Processor, 1TB Performance SSD, 32 GB RAM, Intel® Arc™ Pro Graphics, Windows 11 Pro - Platinum Silver",$3019.61,0.0,0
1099,"Open Box - Dell Inspiron 14"" Laptop - Ice Blue (Intel Core 7 - 150U/32GB RAM/1TB SSD)",$1119.97,0.0,0
1100,"Dell Pro Pb14250 14"" Laptop with Intel® Core™ Ultra 7-265U Processor, 512GB SSD, 32 GB RAM, Windows 11 Pro - Aluminum",$2308.47,0.0,0
1101,"Open Box - HP ProBook 460 G11 16"" Notebook PC -Pike Silver Aluminum (Intel Core Ultra 7 155U/1TB SSD/32GB RAM)",$1649.99,0.0,0
1102,"Refurbished (Excellent) Panasonic ToughBook FZ-55 MK1 Rugged Laptop | 14"" 1366x768 HD | Core i5 - 8365U - 1TB SSD Hard Drive - 32GB RAM | 4 cores @ 4.1 GHz Win 10 Pro Black",$1599,0.0,0
1103,"Refurbished (Excellent) - ASUS ProArt PX13 13.3"" OLED Touchscreen 2-in-1 Laptop -Nano Black (AMD Ryzen AI 9 HX 370/1TB SSD/32GB RAM/GeForce RTX 4060)",$2229.99,0.0,0
1104,"Dell Latitude Rugged Extreme 7424 14"" FHD Touchscreen Laptop, Core i5-8350U (1.7Gz), 32GB RAM, 512GB SSD, Windows 11 (Refurbished-Good)",$1173.2,0.0,0
1105,"Refurbished (Excellent) – Dell Precision 5560 15.6"" Touchscreen Mobile Workstation – Silver (Intel Core i7-11850H/32GB RAM/1TB SSD/Windows 11 Pro/NVIDIA T1200)",$1249.99,0.0,0
1106,"Refurbished (Excellent) MSI Pulse 17 17.3"" FHD 144Hz Gaming Laptop, Intel Core i7-13700H, 32GB DDR5 RAM, 2TB SSD, NVIDIA GeForce RTX 4070, Wi-Fi 6, Windows 11 Home",$1659.99,0.0,0
1107,"Refurbished (Excellent), Lenovo ThinkPad P51, 15.6"" 1080p FHD, Fast Intel i7-7700HQ, 32GB RAM, Autodesk™ Certified Nvidia Quadro M1200 GPU, Highspeed 256GB SSD, Cam/Mic, Free Dock",$679.99,0.0,0
1108,"Open Box - HP 15.6'' FHD IPS Touchscreen Laptop, Intel i7-1255U, 1TB SSD, 32GB DDR4 RAM, Intel Iris Xe Graphics, Wi-Fi 6E, Number Pad, Windows 11 Pro, Silver",$1099,4.54,1004
1109,"Lenovo ThinkPad X1 2-in-1 Gen 9 Intel Laptop, 14"" IPS Low Power, vPro®, Graphics, 32GB, 1TB SSD",$1899,4.48,63
1110,"Dell 15 15.6"" FHD Business Laptop, Intel Core i7-1355U, 3TB Storage(2TB SSD+1TB Docking Station Set),32GB RAM, Intel UHD Graphics, Backlit Keyboard, Number Pad, Win 11, Silver",$1399,0.0,0
1111,Refurbished (Excellent) Dell PRECISION 5540 I7-9850H | 32 GB | 256 GB w/ Intel Graphics,$499,0.0,0
1112,Refurbished (Excellent) HP EliteBook 840 G8 14.1 inch / 1920 x 1080 / intel core i5-1145G7 2.60@4.40 GHz / 1 TB SSD / 32 GB RAM / HDMI / Windwos 11 pro / 1 year warranty,$507,0.0,0
1113,"Refurbished (Excellent) – Lenovo ThinkPad P15 Gen 2 15.6"" Mobile Workstation – Black (Intel Core i7-11850H/32GB RAM/2TB SSD/Windows 11 Pro/NVIDIA T1200) - Certified Refurbished",$1190,0.0,0
1114,"Lenovo ThinkPad T14 Gen 5 14"" Touchscreen Laptop - Black (Intel Core Ultra 7 165U/512GB SSD/32GB RAM/Windows 11 Pro) - (21ML008NUS)",$2524.99,5.0,1
1115,"Open Box - Dell 14"" Laptop - Silver Metal (Intel Core 7 150U/32GB RAM/1TB SSD/Windows 11 Home)",$899.99,0.0,0
1116,"Refurbished Good HP ZBook G6 17"" Workstation (Intel Core i7 9750H/32GB RAM/512GB SSD/NVIDIA Quadro RTX 3000 6GB Graphics) Windows 11 Pro",$895,0.0,0
